Brand,Name,Status,Guarantee,Color,Capacity,Origin,Location,Price
apple,iphone 13 pro max,da su dung chua sua chua,7-12 thang,vang,128.0,dang cap nhat,tp ho chi minh,11500000
realme,dong khac,da su dung chua sua chua,het bao hanh,den,256.0,trung quoc,tp ho chi minh,4715000
apple,iphone 12 pro max,da su dung chua sua chua,con bao hanh,trang,128.0,dang cap nhat,tp ho chi minh,7500000
apple,iphone 13 pro max,da su dung chua sua chua,7-12 thang,vang,128.0,dang cap nhat,tp ho chi minh,11500000
realme,dong khac,da su dung chua sua chua,het bao hanh,den,256.0,trung quoc,tp ho chi minh,4715000
apple,iphone 12 pro max,da su dung chua sua chua,con bao hanh,trang,128.0,dang cap nhat,tp ho chi minh,7500000
apple,iphone 7 plus,da su dung chua sua chua,het bao hanh,den,128.0,my,ha noi,1500000
apple,iphone xr,da su dung chua sua chua,het bao hanh,trang,64.0,my,ha noi,3600000
samsung,galaxy z flip4,da su dung chua sua chua,con bao hanh,vang,256.0,dang cap nhat,tp ho chi minh,6850000
xiaomi,dong khac,da su dung chua sua chua,het bao hanh,den,256.0,trung quoc,ha noi,9500001
realme,5 pro,da su dung chua sua chua,bao hanh hang,xanh duong,128.0,dang cap nhat,tp ho chi minh,1200000
apple,iphone 12,da su dung chua sua chua,con bao hanh,mau khac,64.0,dang cap nhat,tp ho chi minh,5900000
nubia,dong khac,da su dung chua sua chua,con bao hanh,trang,512.0,trung quoc,da nang,11650000
motorola,moto g7 power,da su dung chua sua chua,het bao hanh,xanh duong,32.0,viet nam,tp ho chi minh,990000
samsung,z flip 6,da su dung chua sua chua,7-12 thang,trang,256.0,viet nam,da nang,13990000
apple,iphone 12 pro max,moi,bao hanh hang,xanh duong,128.0,my,tp ho chi minh,5950000
apple,iphone xr,da su dung chua sua chua,1 thang,vang,64.0,dang cap nhat,can tho,4399000
apple,iphone 11,da su dung chua sua chua,7-12 thang,trang,64.0,my,ha noi,530000
samsung,galaxy note 8,da su dung qua sua chua,het bao hanh,den,64.0,han quoc,tp ho chi minh,650000
samsung,galaxy s21 fe,da su dung chua sua chua,4-6 thang,xanh la,128.0,dang cap nhat,tp ho chi minh,5290000
samsung,galaxy s21 fe,da su dung chua sua chua,4-6 thang,xanh la,128.0,dang cap nhat,tp ho chi minh,5290000
apple,iphone 15 pro max,da su dung chua sua chua,1 thang,trang,256.0,my,ha noi,25000000
apple,iphone 15 pro max,da su dung chua sua chua,7-12 thang,trang,256.0,viet nam,can tho,25990000
apple,iphone 11 pro max,da su dung chua sua chua,het bao hanh,xanh la,64.0,dang cap nhat,tp ho chi minh,6000000
apple,iphone 15 pro max,da su dung chua sua chua,bao hanh hang,den bong,512.0,my,ha noi,22900000
apple,iphone 12 pro max,moi,con bao hanh,mau khac,8.0,my,tp ho chi minh,8000000
apple,iphone x,da su dung chua sua chua,het bao hanh,trang,64.0,my,tp ho chi minh,2700000
apple,iphone 13 pro,da su dung chua sua chua,7-12 thang,xanh duong,128.0,dang cap nhat,ha noi,11400000
samsung,galaxy m12,da su dung chua sua chua,het bao hanh,xanh duong,64.0,nuoc khac,hai phong,2000000
samsung,galaxy note,da su dung chua sua chua,1 thang,den,64.0,my,tp ho chi minh,1490000
apple,iphone 14 plus,da su dung chua sua chua,7-12 thang,tim,128.0,my,ha noi,10450000
apple,iphone 11,da su dung chua sua chua,het bao hanh,vang,64.0,my,hai phong,5750000
oppo,a9,da su dung chua sua chua,bao hanh hang,xanh duong,128.0,dang cap nhat,tp ho chi minh,1750000
xiaomi,redmi 13,da su dung chua sua chua,>12 thang,xanh duong,128.0,viet nam,can tho,3600000
apple,iphone 11,da su dung chua sua chua,4-6 thang,trang,64.0,my,thua thien hue,5900000
xiaomi,redmi 13,da su dung chua sua chua,>12 thang,xanh duong,128.0,viet nam,can tho,3600000
apple,iphone 11,da su dung chua sua chua,4-6 thang,trang,64.0,my,thua thien hue,5900000
samsung,galaxy z flip4,da su dung chua sua chua,bao hanh hang,tim,256.0,viet nam,da nang,5790000
apple,iphone xs,da su dung chua sua chua,con bao hanh,trang,256.0,dang cap nhat,tp ho chi minh,4000000
apple,iphone xs max,da su dung chua sua chua,1 thang,vang,64.0,dang cap nhat,can tho,5499000
xiaomi,redmi note 9,da su dung chua sua chua,het bao hanh,xam,64.0,trung quoc,can tho,1590000
apple,iphone 7 plus,da su dung chua sua chua,het bao hanh,den,128.0,nuoc khac,tp ho chi minh,2200000
samsung,galaxy s10,da su dung chua sua chua,con bao hanh,den,256.0,han quoc,tp ho chi minh,4550000
apple,iphone xs max,moi,con bao hanh,mau khac,256.0,my,da nang,5600000
apple,iphone 11 pro,da su dung chua sua chua,bao hanh hang,den,64.0,dang cap nhat,tp ho chi minh,4850000
apple,iphone 13 pro,da su dung chua sua chua,het bao hanh,xanh duong,128.0,nuoc khac,ha noi,11600000
samsung,galaxy a7,da su dung chua sua chua,het bao hanh,xanh duong,64.0,viet nam,tp ho chi minh,950000
samsung,galaxy z flip4,da su dung chua sua chua,7-12 thang,xanh duong,128.0,viet nam,ha noi,5750000
oppo,reno6 z,da su dung chua sua chua,het bao hanh,den,128.0,trung quoc,can tho,1990000
xiaomi,dong khac,da su dung chua sua chua,con bao hanh,trang,128.0,trung quoc,da nang,5650000
apple,iphone 14 pro max,da su dung qua sua chua,bao hanh hang,den,128.0,dang cap nhat,da nang,16300000
apple,iphone 12,da su dung chua sua chua,4-6 thang,trang,128.0,my,thua thien hue,8850000
apple,iphone 11 pro max,da su dung chua sua chua,het bao hanh,vang,256.0,my,tp ho chi minh,3800000
apple,iphone 15 pro max,da su dung chua sua chua,4-6 thang,bac,256.0,viet nam,tp ho chi minh,25200000
apple,iphone 12 mini,da su dung chua sua chua,het bao hanh,xanh duong,64.0,han quoc,tp ho chi minh,4300000
apple,iphone xs max,da su dung chua sua chua,4-6 thang,vang,256.0,nuoc khac,ha noi,5500000
apple,iphone xs,da su dung chua sua chua,con bao hanh,xam,256.0,dang cap nhat,tp ho chi minh,3300000
samsung,galaxy s10 plus,da su dung chua sua chua,bao hanh hang,den bong,128.0,dang cap nhat,tp ho chi minh,3800000
apple,iphone x,da su dung chua sua chua,1 thang,trang,64.0,dang cap nhat,can tho,3350000
apple,iphone 12 pro max,da su dung chua sua chua,het bao hanh,vang,128.0,dang cap nhat,tp ho chi minh,7500000
samsung,galaxy s21 plus,da su dung chua sua chua,4-6 thang,den,128.0,my,tp ho chi minh,6490000
samsung,galaxy s7 edge,da su dung chua sua chua,het bao hanh,xanh duong,64.0,viet nam,da nang,550000
apple,iphone 12,da su dung chua sua chua,7-12 thang,den,128.0,dang cap nhat,ha noi,6990000
samsung,galaxy note 5,da su dung chua sua chua,het bao hanh,mau khac,8.0,nuoc khac,tp ho chi minh,500000
apple,iphone 11,da su dung chua sua chua,con bao hanh,mau khac,64.0,my,da nang,4700000
samsung,galaxy s10e,da su dung chua sua chua,het bao hanh,xanh la,128.0,viet nam,tp ho chi minh,2650000
apple,iphone 13 pro max,da su dung chua sua chua,7-12 thang,vang,128.0,dang cap nhat,ha noi,13200000
samsung,galaxy z fold2,da su dung chua sua chua,con bao hanh,hong,256.0,han quoc,tp ho chi minh,9000000
samsung,galaxy a32,da su dung chua sua chua,het bao hanh,xam,128.0,han quoc,tp ho chi minh,1490000
apple,iphone 15,da su dung chua sua chua,4-6 thang,hong,256.0,han quoc,thua thien hue,17850000
apple,iphone 12 pro,da su dung chua sua chua,het bao hanh,vang,128.0,dang cap nhat,tp ho chi minh,6500000
samsung,galaxy a12,da su dung chua sua chua,bao hanh hang,trang,128.0,dang cap nhat,tp ho chi minh,1500000
realme,note 50,da su dung chua sua chua,con bao hanh,xam,128.0,trung quoc,tp ho chi minh,1550000
honor,dong khac,da su dung qua sua chua,bao hanh hang,xanh duong,256.0,dang cap nhat,tp ho chi minh,13900000
realme,dong khac,da su dung chua sua chua,7-12 thang,den,256.0,viet nam,can tho,3800000
lg,dong khac,da su dung chua sua chua,1 thang,tim,256.0,han quoc,ha noi,3650000
apple,iphone 12 pro max,da su dung chua sua chua,bao hanh hang,vang,128.0,dang cap nhat,da nang,10500000
google,pixel 6 pro,da su dung chua sua chua,3 thang,mau khac,128.0,my,da nang,6700000
samsung,galaxy a71,da su dung chua sua chua,het bao hanh,xanh duong,128.0,han quoc,binh duong,2350000
samsung,galaxy note 9,da su dung chua sua chua,het bao hanh,xanh duong,512.0,han quoc,ha noi,3450000
apple,iphone 12 pro max,da su dung chua sua chua,con bao hanh,xanh duong,256.0,dang cap nhat,tp ho chi minh,8500000
apple,iphone x,da su dung chua sua chua,het bao hanh,den,256.0,my,hai phong,3350000
apple,iphone 7 plus,da su dung chua sua chua,het bao hanh,bac,32.0,my,binh duong,1500000
apple,iphone x,da su dung chua sua chua,con bao hanh,den,64.0,dang cap nhat,tp ho chi minh,3000000
oppo,f11 pro,da su dung chua sua chua,het bao hanh,tim,128.0,viet nam,da nang,1500000
apple,iphone xs,da su dung chua sua chua,het bao hanh,vang,256.0,dang cap nhat,tp ho chi minh,4000000
apple,iphone xs max,da su dung chua sua chua,con bao hanh,mau khac,64.0,my,da nang,4600000
samsung,galaxy z fold3,da su dung chua sua chua,con bao hanh,bac,256.0,han quoc,tp ho chi minh,11500000
apple,iphone 14 pro,da su dung chua sua chua,4-6 thang,tim,128.0,my,ha noi,15700000
apple,iphone 15 pro max,da su dung chua sua chua,bao hanh hang,xanh duong,256.0,my,tp ho chi minh,18000000
apple,iphone x,da su dung chua sua chua,het bao hanh,den,64.0,my,tp ho chi minh,3200000
apple,iphone xs max,da su dung chua sua chua,bao hanh hang,trang,512.0,dang cap nhat,vinh long,7900000
xiaomi,13,da su dung chua sua chua,con bao hanh,xanh duong,128.0,trung quoc,da nang,8450000
xiaomi,13 lite,da su dung chua sua chua,het bao hanh,xanh duong,256.0,viet nam,da nang,4600000
samsung,galaxy a15	,da su dung chua sua chua,con bao hanh,xanh duong,256.0,viet nam,ben tre,4590000
apple,iphone xs max,da su dung chua sua chua,3 thang,mau khac,256.0,nuoc khac,ha noi,5500000
samsung,galaxy note 10,da su dung chua sua chua,4-6 thang,hong,256.0,han quoc,tp ho chi minh,4790000
apple,iphone 15 pro,da su dung chua sua chua,1 thang,xam,256.0,my,tp ho chi minh,15790000
apple,iphone 13 mini,moi,con bao hanh,mau khac,128.0,my,tp ho chi minh,5890000
apple,iphone 11 pro max,da su dung chua sua chua,4-6 thang,xanh la,256.0,my,ha noi,5300000
apple,iphone 14 pro,da su dung chua sua chua,3 thang,den,128.0,nuoc khac,ha noi,13600000
samsung,galaxy a05,da su dung chua sua chua,>12 thang,trang,128.0,dang cap nhat,can tho,2500000
apple,iphone 6s,da su dung chua sua chua,bao hanh hang,bac,64.0,dang cap nhat,tp ho chi minh,1050000
apple,iphone 12 pro max,da su dung chua sua chua,con bao hanh,vang,128.0,my,tp ho chi minh,7500000
apple,iphone 8 plus,da su dung chua sua chua,1 thang,vang hong,64.0,viet nam,can tho,2600000
apple,iphone 12 pro max,da su dung chua sua chua,con bao hanh,vang,256.0,dang cap nhat,tp ho chi minh,8500000
apple,iphone xr,da su dung chua sua chua,het bao hanh,cam,256.0,dang cap nhat,tp ho chi minh,5200000
apple,iphone 12,da su dung chua sua chua,bao hanh hang,trang,128.0,dang cap nhat,vinh long,8500000
xiaomi,redmi note 13,da su dung qua sua chua,4-6 thang,den,128.0,viet nam,soc trang,2500000
apple,iphone 15 pro max,moi,7-12 thang,xam,256.0,my,ha noi,25800000
apple,iphone 7,da su dung chua sua chua,het bao hanh,hong,128.0,viet nam,binh phuoc,1777777
apple,iphone xr,da su dung chua sua chua,het bao hanh,do,64.0,my,tp ho chi minh,2700000
samsung,galaxy a10,da su dung chua sua chua,het bao hanh,do,32.0,nuoc khac,tp ho chi minh,800000
nokia pho thong,215 4g,da su dung chua sua chua,bao hanh hang,den,8.0,dang cap nhat,tp ho chi minh,490000
xiaomi,12s pro,da su dung chua sua chua,con bao hanh,trang,128.0,trung quoc,da nang,6990000
samsung,galaxy s22 plus,da su dung chua sua chua,het bao hanh,xanh la,128.0,viet nam,tp ho chi minh,7950000
xiaomi,redmi k40,da su dung chua sua chua,3 thang,bac,256.0,trung quoc,binh duong,3900000
samsung,galaxy c9 pro,da su dung chua sua chua,3 thang,vang,64.0,viet nam,ben tre,1990000
samsung,galaxy m20,da su dung chua sua chua,bao hanh hang,xanh duong,32.0,dang cap nhat,tp ho chi minh,750000
huawei,nova 2i,da su dung chua sua chua,bao hanh hang,vang,64.0,dang cap nhat,tp ho chi minh,850000
apple,iphone 15 pro,da su dung chua sua chua,1 thang,den,128.0,nhat ban,ha noi,18500000
htc,dong khac,da su dung chua sua chua,het bao hanh,bac,128.0,trung quoc,tp ho chi minh,1700000
samsung,galaxy s20 fe,da su dung chua sua chua,4-6 thang,xanh duong,128.0,my,tp ho chi minh,4490000
xiaomi,mi 11,da su dung chua sua chua,bao hanh hang,xanh duong,256.0,dang cap nhat,da nang,3899000
samsung,galaxy a5,da su dung chua sua chua,het bao hanh,den,8.0,trung quoc,tp ho chi minh,300000
apple,iphone 12,da su dung chua sua chua,3 thang,xanh la,64.0,viet nam,can tho,5900000
samsung,galaxy s22,moi,con bao hanh,mau khac,8.0,nuoc khac,tp ho chi minh,6799000
samsung,galaxy a5,da su dung chua sua chua,het bao hanh,den,8.0,trung quoc,tp ho chi minh,250000
apple,iphone 13 pro,da su dung chua sua chua,>12 thang,xanh la,128.0,my,binh phuoc,13590000
samsung,galaxy s24,da su dung chua sua chua,con bao hanh,xanh la,512.0,dang cap nhat,tp ho chi minh,14890000
oppo,dong khac,da su dung chua sua chua,het bao hanh,den,64.0,dang cap nhat,can tho,1990000
apple,iphone 11 pro max,da su dung chua sua chua,>12 thang,den,64.0,my,da nang,7000000
samsung,galaxy z fold4,da su dung qua sua chua,het bao hanh,vang hong,512.0,viet nam,dong nai,9490000
apple,iphone 11 pro max,da su dung chua sua chua,1 thang,bac,256.0,my,can tho,5900000
apple,iphone 12 pro max,da su dung chua sua chua,bao hanh hang,xanh duong,512.0,my,ha noi,13600000
apple,iphone 14 pro,da su dung chua sua chua,>12 thang,tim,128.0,viet nam,binh phuoc,16900000
apple,iphone xs max,da su dung chua sua chua,con bao hanh,vang,256.0,dang cap nhat,tp ho chi minh,5000000
apple,iphone 11,da su dung chua sua chua,con bao hanh,xanh la,128.0,dang cap nhat,tp ho chi minh,5000000
oppo,find n2 flip,da su dung chua sua chua,het bao hanh,hong,256.0,viet nam,an giang,7000000
samsung,galaxy note 8,da su dung chua sua chua,con bao hanh,den,64.0,han quoc,tp ho chi minh,1990000
vivo,dong khac,da su dung chua sua chua,bao hanh hang,den,128.0,dang cap nhat,dak lak,1750000
apple,iphone 14,da su dung chua sua chua,bao hanh hang,den,128.0,dang cap nhat,vinh long,13600000
apple,iphone 15 plus,da su dung chua sua chua,2 thang,xanh la,128.0,viet nam,lam dong,17500000
xiaomi,mi 10t,da su dung chua sua chua,con bao hanh,den bong,256.0,viet nam,ben tre,3550000
apple,iphone 15 pro max,da su dung chua sua chua,>12 thang,bac,256.0,viet nam,binh phuoc,24900000
apple,iphone x,da su dung chua sua chua,het bao hanh,den bong,64.0,my,hai phong,2200000
vivo,dong khac,da su dung chua sua chua,het bao hanh,xanh duong,64.0,viet nam,binh phuoc,1650000
xiaomi,redmi note 13 pro,da su dung chua sua chua,con bao hanh,bac,128.0,trung quoc,da nang,4650000
apple,iphone 15 pro max,da su dung chua sua chua,>12 thang,xanh duong,512.0,my,tp ho chi minh,25600000
samsung,galaxy a71,da su dung chua sua chua,het bao hanh,xam,128.0,viet nam,tp ho chi minh,1500000
nubia,dong khac,moi,het bao hanh,xam,128.0,nuoc khac,tp ho chi minh,5850000
xiaomi,dong khac,moi,>12 thang,xanh duong,256.0,viet nam,ben tre,6290000
samsung,galaxy note 20,da su dung chua sua chua,con bao hanh,vang hong,256.0,dang cap nhat,tp ho chi minh,4450000
oppo,a5,da su dung chua sua chua,het bao hanh,xanh duong,64.0,viet nam,binh duong,1150000
apple,iphone 14 pro max,da su dung chua sua chua,>12 thang,tim,128.0,viet nam,binh phuoc,18990000
apple,iphone 14 pro max,da su dung chua sua chua,con bao hanh,vang,128.0,dang cap nhat,tp ho chi minh,14950000
samsung,galaxy s22,da su dung chua sua chua,bao hanh hang,trang,128.0,dang cap nhat,tp ho chi minh,6990000
apple,iphone 12 pro,da su dung chua sua chua,con bao hanh,vang,256.0,dang cap nhat,tp ho chi minh,7500000
oppo,a54,da su dung chua sua chua,het bao hanh,xanh duong,128.0,nuoc khac,can tho,1050000
huawei,honor 7x,da su dung chua sua chua,het bao hanh,xanh duong,128.0,trung quoc,tp ho chi minh,2500000
apple,iphone 13 pro max,da su dung chua sua chua,>12 thang,xanh duong,128.0,my,binh phuoc,14900000
apple,iphone 14 pro max,da su dung chua sua chua,7-12 thang,mau khac,128.0,dang cap nhat,tp ho chi minh,15500000
apple,iphone 13,da su dung chua sua chua,het bao hanh,vang hong,128.0,my,tp ho chi minh,7650000
apple,iphone 12 mini,da su dung chua sua chua,3 thang,mau khac,64.0,my,da nang,5100000
apple,iphone 12 pro max,da su dung chua sua chua,>12 thang,xanh duong,128.0,my,binh phuoc,11990000
vivo,dong khac,da su dung chua sua chua,bao hanh hang,trang,256.0,dang cap nhat,ha noi,11500000
apple,iphone 11 pro max,da su dung chua sua chua,>12 thang,xanh duong,256.0,my,binh phuoc,9990000
apple,iphone xs,da su dung chua sua chua,con bao hanh,den,64.0,dang cap nhat,tp ho chi minh,3500000
apple,iphone 14 pro max,da su dung chua sua chua,con bao hanh,mau khac,256.0,dang cap nhat,tp ho chi minh,15950000
oppo,a96,da su dung chua sua chua,het bao hanh,den,128.0,dang cap nhat,can tho,2490000
apple,iphone 12 pro max,da su dung chua sua chua,het bao hanh,xanh duong,128.0,my,ha noi,11200000
samsung,galaxy note 20,da su dung chua sua chua,con bao hanh,vang,256.0,han quoc,tp ho chi minh,4550000
honor,dong khac,da su dung chua sua chua,con bao hanh,trang,256.0,trung quoc,da nang,5450000
apple,iphone 11 pro max,da su dung qua sua chua,4-6 thang,mau khac,64.0,my,ben tre,6800000
apple,iphone x,da su dung chua sua chua,bao hanh hang,trang,64.0,dang cap nhat,tien giang,3200000
samsung,galaxy s23 ultra,da su dung chua sua chua,con bao hanh,xam,512.0,han quoc,tp ho chi minh,16500000
honor,dong khac,da su dung chua sua chua,bao hanh hang,vang,256.0,dang cap nhat,ha noi,7500000
apple,iphone 15 plus,da su dung chua sua chua,1 thang,den,128.0,my,can tho,13600000
samsung,galaxy s22 ultra,da su dung chua sua chua,con bao hanh,do,512.0,han quoc,tp ho chi minh,11500000
sony,xperia 5,da su dung chua sua chua,4-6 thang,xanh duong,64.0,nhat ban,tp ho chi minh,2590000
apple,iphone xs max,da su dung chua sua chua,con bao hanh,den,256.0,dang cap nhat,tp ho chi minh,5000000
samsung,galaxy s21 ultra,da su dung chua sua chua,con bao hanh,bac,256.0,dang cap nhat,tp ho chi minh,7500000
apple,iphone 14 pro,da su dung qua sua chua,het bao hanh,tim,256.0,my,tp ho chi minh,12500000
oppo,a5,da su dung chua sua chua,het bao hanh,den,128.0,dang cap nhat,can tho,1150000
samsung,galaxy note 20 ultra,da su dung chua sua chua,7-12 thang,mau khac,256.0,dang cap nhat,tp ho chi minh,7250000
vivo,dong khac,da su dung chua sua chua,1 thang,do,256.0,trung quoc,tp ho chi minh,14350000
oppo,a5,da su dung chua sua chua,het bao hanh,den,128.0,dang cap nhat,can tho,1150000
samsung,galaxy note 20 ultra,da su dung chua sua chua,7-12 thang,mau khac,256.0,dang cap nhat,tp ho chi minh,7250000
vivo,dong khac,da su dung chua sua chua,1 thang,do,256.0,trung quoc,tp ho chi minh,14350000
apple,iphone 15 pro max,da su dung chua sua chua,con bao hanh,xam,256.0,viet nam,dong nai,23000000
apple,iphone xr,moi,7-12 thang,mau khac,128.0,my,da nang,4950000
samsung,galaxy a71,da su dung chua sua chua,con bao hanh,mau khac,128.0,dang cap nhat,tp ho chi minh,2750000
samsung,galaxy s20 ultra,da su dung chua sua chua,con bao hanh,xam,256.0,dang cap nhat,tp ho chi minh,4800000
apple,iphone x,da su dung chua sua chua,con bao hanh,trang,256.0,dang cap nhat,tp ho chi minh,3500000
samsung,galaxy note 10,da su dung chua sua chua,con bao hanh,bac,256.0,han quoc,tp ho chi minh,4250000
apple,iphone se,da su dung chua sua chua,het bao hanh,den,64.0,nhat ban,tp ho chi minh,3000000
apple,iphone 14 pro max,da su dung chua sua chua,het bao hanh,tim,256.0,nuoc khac,tp ho chi minh,20750000
apple,iphone 14 pro max,da su dung chua sua chua,1 thang,vang,128.0,my,can tho,15999000
apple,iphone 13 mini,da su dung chua sua chua,3 thang,hong,256.0,han quoc,tp ho chi minh,8900000
huawei,p30 pro,da su dung chua sua chua,con bao hanh,xanh duong,256.0,trung quoc,da nang,4650000
xiaomi,redmi note 13,da su dung chua sua chua,con bao hanh,den,128.0,trung quoc,ben tre,3200000
